,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5973,U001,200148860,DOLLA co,2020-04-27 08:16:22.810,2020,1930779469,2020-12-04,2020-04-27,2020-04-12,NAA8,7723.67,0-15
5974,U001,200769623,WAL-MAR us,2020-04-18 17:46:35.580,2020,1930732261,2020-03-04,2020-04-18,2020-04-03,NAH4,23009.03,0-15
5975,U001,200609718,FR corp,2020-03-09 04:23:28.020,2020,1930582014,2020-02-28,2020-03-09,2020-02-28,NA10,12312.0,0-15
5976,U001,200739006,AL in,2020-03-25 06:28:41.930,2020,1930624133,2020-10-03,2020-03-25,2020-03-10,NAA8,33426.89,0-15
5977,U001,200760666,KEHE  llc,2020-04-16 09:50:09.030,2020,1930703477,2020-01-04,2020-04-16,2020-04-01,NAA8,7768.22,0-15
5978,U001,200759878,SA associates,2020-04-16 01:58:40.280,2020,1930725776,2020-01-04,2020-04-16,2020-04-01,NAH4,14537.86,0-15
5979,U001,200230690,DECA llc,2020-05-09 07:03:37.540,2020,1930813128,2020-04-22,2020-05-09,2020-04-16,NAM4,2991.84,0-15
5980,U001,200418007,AM associates,2020-07-10 16:24:30.750,2020,1930850524,2020-06-05,2020-07-10,2020-05-06,NAGD,3024.0,0-15
5981,U001,200727272,BROOKS systems,2020-04-23 12:59:03.750,2020,1930764650,2020-08-04,2020-04-23,2020-04-08,NAA8,31542.39,0-15
5982,U001,200793568,SUPE trust,2020-05-08 10:31:35.020,2020,1930814682,2020-04-23,2020-05-08,2020-04-23,NAA8,5194.04,0-15
5983,U001,200762301,C&S WH co,2020-05-14 01:44:42.420,2020,1930837841,2020-04-29,2020-05-14,2020-04-29,NAC6,78227.06,0-15
5984,U001,200066217,STEVE in,2020-05-09 04:23:39.820,2020,1930823150,2020-04-24,2020-05-09,2020-04-24,NAA8,11142.27,0-15
5985,U001,200762301,C&S WH us,2020-04-10 06:25:51.960,2020,1930708302,2020-03-26,2020-04-10,2020-03-26,NAC6,122645.43,0-15
5986,U001,200726979,BJ'S  co,2020-03-15 04:20:08.340,2020,1930584502,2020-02-29,2020-03-15,2020-02-29,NAA8,371.67,0-15
5987,U001,200769623,WAL-MAR associates,2020-05-07 01:02:35.070,2020,1930808901,2020-04-22,2020-05-07,2020-04-22,NAH4,2290.51,0-15
5988,U001,200353024,DECA corporation,2020-04-24 17:55:51.540,2020,1930758112,2020-07-04,2020-04-24,2020-04-01,NAM4,492.48,0-15
5989,U001,200275115,SHAWS  systems,2020-04-09 10:58:38.700,2020,1930692445,2020-03-25,2020-04-09,2020-03-25,NAA8,81126.61,0-15
5990,U001,200792293,UNIFIE corporation,2020-03-19 10:31:59.410,2020,1930598639,2020-04-03,2020-03-19,2020-03-04,NAA8,38584.3,0-15
5991,U001,200769623,WAL-MAR trust,2020-05-19 16:23:27.000,2020,1930855207,2020-04-05,2020-05-19,2020-05-04,NAH4,30146.29,0-15
5992,U001,200769623,WAL-MAR llc,2020-04-14 09:19:03.000,2020,1930717371,2020-03-30,2020-04-14,2020-03-30,NAH4,6813.61,0-15
5993,U001,200794332,COST trust,2020-04-04 00:45:20.650,2020,1930669776,2020-03-20,2020-04-04,2020-03-20,NAAX,47386.5,0-15
5994,U001,200726979,BJ'S  co,2020-03-22 04:28:52.110,2020,1930630331,2020-07-03,2020-03-22,2020-03-07,NAA8,623.88,0-15
5995,U001,200705742,DOT in,2020-03-31 14:45:42.090,2020,1930578686,2020-02-28,2020-03-31,2020-02-28,NA32,54274.55,0-15
5996,U001,200762678,JOR co,2020-04-09 02:03:02.330,2020,1930690983,2020-03-25,2020-04-09,2020-03-25,NAA8,59100.39,0-15
5997,CA02,140104225,SAVE-ON- us,2020-05-18 15:04:05.590,2020,2960633440,2020-07-05,2020-05-18,2020-05-08,CA10,76960.541,0-15
5998,U001,200706844,WINC in,2020-04-16 18:20:02.960,2020,1930719771,2020-01-04,2020-04-16,2020-04-01,NAA8,2714.67,0-15
5999,U001,200707822,PUBLI llc,2020-05-01 21:00:30.840,2020,1930793380,2020-04-16,2020-05-01,2020-04-16,NAA8,93968.58,0-15
6000,U001,200744019,TARG co,2020-04-19 08:41:05.010,2020,1930741119,2020-04-04,2020-04-19,2020-04-04,NAA8,11420.14,0-15
6001,U001,200778870,C llc,2020-05-13 08:23:37.720,2020,1930832419,2020-04-28,2020-05-13,2020-04-28,NAA8,8905.19,0-15
6002,CA02,140105357,CINNAR systems,2020-05-09 03:08:55.020,2020,2960630027,2020-04-21,2020-05-09,2020-04-29,CA10,9506.0,0-15
6003,U001,200769623,WAL-MAR llc,2020-03-23 09:19:03.000,2020,1930618938,2020-08-03,2020-03-23,2020-03-08,NAH4,1590.5,0-15
6004,U001,200756072,REINHA in,2020-04-01 14:52:37.130,2020,1930659162,2020-03-17,2020-04-01,2020-03-17,NAA8,31112.1,0-15
6005,U001,200725421,BEN  ,2020-03-29 03:50:38.510,2020,1930638646,2020-03-14,2020-03-29,2020-03-14,NAA8,23976.22,0-15
6006,U001,200769623,WAL-MAR trust,2020-03-25 16:23:27.000,2020,1930623104,2020-10-03,2020-03-25,2020-03-10,NAH4,13214.14,0-15
6007,U001,200974851,RESTA co,2020-03-24 06:43:33.830,2020,1930625082,2020-09-03,2020-03-24,2020-03-09,NAA8,2175.99,0-15
6008,U001,200769623,WAL-MAR in,2020-05-10 11:31:31.000,2020,1930826259,2020-04-25,2020-05-10,2020-04-25,NAH4,5030.15,0-15
6009,U001,200769623,WAL-MAR us,2020-03-16 17:46:35.580,2020,1930581899,2020-01-03,2020-03-16,2020-03-01,NAH4,18530.0,0-15
6010,U001,200759878,SA associates,2020-05-01 02:25:29.650,2020,1930792888,2020-04-16,2020-05-01,2020-04-16,NAH4,79562.2,0-15
6011,U001,200769623,WAL-MAR llc,2020-05-26 09:19:03.000,2020,1930886115,2020-11-05,2020-05-26,2020-05-11,NAH4,13079.11,0-15
6012,U001,200769623,WAL-MAR llc,2020-03-13 09:19:03.000,2020,1930578683,2020-02-27,2020-03-13,2020-02-27,NAH4,2096.02,0-15
6013,CA02,140104440,SO corp,2020-04-26 11:10:56.390,2020,2960627435,2020-08-04,2020-04-26,2020-04-16,CA10,16561.832,0-15
6014,U001,200769623,WAL-MAR foundation,2020-04-05 19:33:27.000,2020,1930683445,2020-03-21,2020-04-05,2020-03-21,NAH4,37957.9,0-15
6015,U001,200696090,UNITE in,2020-05-21 06:09:38.460,2020,1930843295,2020-06-05,2020-05-21,2020-05-06,NAA8,3284.3,0-15
6016,U001,200759878,SA corp,2020-04-15 09:06:04.180,2020,1930577668,2020-01-03,2020-04-15,2020-03-01,NAWP,37469.52,0-15
6017,U001,200704858,WAKE us,2020-04-08 04:39:17.880,2020,1930685562,2020-03-24,2020-04-08,2020-03-24,NAA8,24612.02,0-15
6018,U001,200739534,OK ,2020-04-10 16:46:59.770,2020,1930706102,2020-03-26,2020-04-10,2020-03-26,NAA8,50122.18,0-15
6019,U001,200759878,SA co,2020-05-04 11:02:44.360,2020,1930794375,2020-04-19,2020-05-04,2020-04-19,NAH4,13696.5,0-15
6020,U001,200705742,DOT trust,2020-04-11 12:44:55.770,2020,1930636623,2020-10-03,2020-04-11,2020-03-10,NA32,28964.99,0-15
6021,U001,200769623,WAL-MAR foundation,2020-04-22 19:33:27.000,2020,1930751088,2020-07-04,2020-04-22,2020-04-07,NAH4,1085.08,0-15
6022,U001,200769623,WAL-MAR ,2020-05-19 20:47:47.760,2020,1930855071,2020-04-05,2020-05-19,2020-05-04,NAH4,1518.19,0-15
6023,U001,200707822,PUBLI corp,2020-04-26 07:28:44.160,2020,1930772815,2020-11-04,2020-04-26,2020-04-11,NAA8,187897.38,0-15
6024,CA02,140104249,SOB co,2020-04-21 13:21:13.620,2020,2960624788,2020-02-04,2020-04-21,2020-04-11,CA10,70554.92499999999,0-15
6025,U001,200434439,BAUGH SU associates,2020-04-06 12:14:50.270,2020,1930664978,2020-03-17,2020-04-06,2020-03-17,NAD1,63965.22,0-15
6026,U001,200769623,WAL-MAR llc,2020-05-13 09:19:03.000,2020,1930832196,2020-04-28,2020-05-13,2020-04-28,NAH4,943.12,0-15
6027,U001,200769623,WAL-MAR systems,2020-03-20 14:57:58.000,2020,1930602798,2020-05-03,2020-03-20,2020-03-05,NAH4,41846.06,0-15
6028,U001,200606231,INTER co,2020-04-08 04:22:27.140,2020,1930673135,2020-03-24,2020-04-08,2020-03-24,NAA8,11155.37,0-15
6029,U001,200762301,C&S WH in,2020-05-01 19:51:25.710,2020,1930797542,2020-04-16,2020-05-01,2020-04-16,NAC6,39326.54,0-15
6030,CA02,140104429,COSTCO associates,2020-05-22 09:38:41.830,2020,2960634111,2020-11-05,2020-05-22,2020-05-12,CA10,27950.068999999996,0-15
6031,U001,200779906,BOZZU trust,2020-04-25 04:35:34.870,2020,1930769236,2020-10-04,2020-04-25,2020-04-10,NAA8,39173.04,0-15
6032,U001,200790107,ROU in,2020-03-24 12:14:53.850,2020,1930629929,2020-09-03,2020-03-24,2020-03-09,NAC6,143319.11,0-15
6033,U001,200744019,TARG trust,2020-03-25 03:25:58.530,2020,1930624317,2020-10-03,2020-03-25,2020-03-10,NAA8,9499.4,0-15
6034,U001,200735528,ASSOCIA associates,2020-03-25 05:37:00.050,2020,1930623712,2020-10-03,2020-03-25,2020-03-10,NAA8,87400.46,0-15
6035,U001,200875006,KROGER associates,2020-04-11 17:45:42.740,2020,1930714866,2020-03-27,2020-04-11,2020-03-27,NAA8,122776.04,0-15
6036,U001,200744019,TARG foundation,2020-03-25 15:16:47.240,2020,1930637036,2020-10-03,2020-03-25,2020-03-10,NAA8,142818.56,0-15
6037,U001,200726979,BJ'S  trust,2020-05-20 23:20:00.000,2020,1930858103,2020-05-05,2020-05-20,2020-05-05,NAA8,61.69,0-15
6038,U001,200729290,KROGER foundation,2020-04-20 02:29:51.680,2020,1930748465,2020-05-04,2020-04-20,2020-04-05,NAA8,42363.02,0-15
6039,U001,200759878,SA corp,2020-05-07 08:34:34.240,2020,1930804430,2020-04-22,2020-05-07,2020-04-22,NAH4,15005.29,0-15
6040,U001,200744019,TARG ,2020-05-20 17:08:08.790,2020,1930653846,2020-03-16,2020-05-20,2020-03-16,NAGD,15949.29,0-15
6041,U001,200793513,KROGER llc,2020-04-21 09:42:28.290,2020,1930753150,2020-06-04,2020-04-21,2020-04-06,NAA8,53697.39,0-15
6042,CA02,140104409,LOB in,2020-05-15 10:26:05.640,2020,2960631966,2020-01-05,2020-05-15,2020-05-05,CA10,12673.542,0-15
6043,U001,200778870,C associates,2020-04-08 07:20:51.580,2020,1930686765,2020-03-24,2020-04-08,2020-03-24,NAA8,21713.84,0-15
6044,U001,200759878,SA corp,2020-04-10 08:33:22.240,2020,1930690029,2020-03-26,2020-04-10,2020-03-26,NAH4,13170.07,0-15
6045,U001,200794332,COST ,2020-05-03 17:55:55.510,2020,1930571902,2020-02-28,2020-05-03,2020-02-28,NAGD,6863.74,0-15
6046,U001,200711029,WEGMAN systems,2020-05-13 11:14:02.860,2020,1930834313,2020-04-28,2020-05-13,2020-04-28,NAA8,50207.64,0-15
6047,U001,200029010,KROG associates,2020-04-08 07:15:50.670,2020,1930689747,2020-03-24,2020-04-08,2020-03-24,NAA8,196838.6,0-15
6048,CA02,140104440,SO trust,2020-04-03 13:17:03.410,2020,2960621106,2020-03-13,2020-04-03,2020-03-24,CA10,2865.499,0-15
6049,U001,200762301,C&S WH foundation,2020-03-29 01:36:11.040,2020,1930652050,2020-03-14,2020-03-29,2020-03-14,NAC6,128571.13,0-15
6050,U001,200760666,KEHE  foundation,2020-03-13 10:23:49.190,2020,1930571056,2020-02-27,2020-03-13,2020-02-27,NAA8,19024.19,0-15
6051,U001,200780383,MEIJ co,2020-04-01 01:55:12.050,2020,1930664680,2020-03-17,2020-04-01,2020-03-17,NAA8,68779.31,0-15
6052,U001,200726979,BJ'S  trust,2020-04-27 23:06:00.000,2020,1930779142,2020-12-04,2020-04-27,2020-04-12,NAA8,600.26,0-15
6053,U001,200761734,H E BUT us,2020-04-21 11:25:40.420,2020,1930755153,2020-06-04,2020-04-21,2020-04-06,NAA8,47081.84,0-15
6054,U001,200726979,BJ'S  corp,2020-04-24 03:08:40.650,2020,1930772940,2020-09-04,2020-04-24,2020-04-09,NAA8,505.55,0-15
6055,U001,100031704,DELHAIZE co,2020-05-15 05:37:39.270,2020,1930842890,2020-04-30,2020-05-15,2020-04-30,NAA8,31796.96,0-15
6056,CA02,140104409,LOB systems,2020-04-12 07:35:36.420,2020,2960624782,2020-02-04,2020-04-12,2020-04-02,CA10,133265.986,0-15
6057,U001,200418007,AM llc,2020-03-24 14:13:57.450,2020,1930622192,2020-09-03,2020-03-24,2020-03-09,NAA8,786.12,0-15
6058,U001,200353024,DECA associates,2020-03-26 05:39:37.930,2020,1930802549,2020-04-20,2020-03-26,2020-03-16,NAM2,14897.59,0-15
6059,U001,200726979,BJ'S  foundation,2020-03-26 18:21:43.110,2020,1930625352,2020-11-03,2020-03-26,2020-03-11,NAA8,12073.07,0-15
6060,U001,200769623,WAL-MAR us,2020-05-22 17:46:35.580,2020,1930862294,2020-07-05,2020-05-22,2020-05-07,NAH4,49498.47,0-15
6061,U001,200759082,INGL associates,2020-03-17 10:58:53.180,2020,1930592593,2020-02-03,2020-03-17,2020-03-02,NAA8,53920.7,0-15
6062,U001,100052024,CPG us,2020-05-21 03:29:28.920,2020,1930664917,2020-03-17,2020-05-21,2020-03-17,NAGD,34932.73,0-15
6063,CA02,140104429,COSTCO foundation,2020-05-01 01:02:09.600,2020,2960629667,2020-04-21,2020-05-01,2020-04-21,CA10,28742.812,0-15
6064,U001,200793513,KROGER llc,2020-04-12 08:09:04.810,2020,1930715195,2020-03-28,2020-04-12,2020-03-28,NAA8,1198.79,0-15
6065,U001,200148860,DOLLA in,2020-05-06 15:43:49.330,2020,1930803792,2020-04-21,2020-05-06,2020-04-21,NAA8,79098.81,0-15
6066,U001,200750051,ALBER foundation,2020-05-10 09:42:02.340,2020,1930825810,2020-04-25,2020-05-10,2020-04-25,NAA8,2224.8,0-15
6067,U001,200726979,BJ'S  co,2020-04-03 05:03:46.030,2020,1930669507,2020-03-19,2020-04-03,2020-03-19,NAA8,1121.51,0-15
6068,U001,CCCA02,KRAFT  associates,2020-04-30 05:09:39.980,2020,1930691358,2020-03-26,2020-04-30,2020-03-26,NAG2,16771.23,0-15
6069,U001,200704045,RA trust,2020-03-28 12:25:21.060,2020,1930651687,2020-03-13,2020-03-28,2020-03-13,NAA8,63592.18,0-15
6070,U001,200407025,ALBERT us,2020-04-03 15:58:15.630,2020,1930650618,2020-03-19,2020-04-03,2020-03-19,NAA8,12746.45,0-15
6071,U001,200761734,H E BUT trust,2020-05-08 12:17:26.970,2020,1930599339,2020-04-03,2020-05-08,2020-03-04,NAGD,15319.04,0-15
6072,U001,200769623,WAL-MAR in,2020-05-01 11:31:31.000,2020,1930788442,2020-04-16,2020-05-01,2020-04-16,NAH4,53861.51,0-15
6073,CA02,140104249,SOB co,2020-04-30 12:27:24.160,2020,2960626664,2020-09-04,2020-04-30,2020-04-20,CA10,59068.366,0-15
6074,U001,200769623,WAL-MAR us,2020-05-26 17:46:35.580,2020,1930880695,2020-11-05,2020-05-26,2020-05-11,NAH4,1355.58,0-15
6075,U001,200732421,MARTI co,2020-05-02 03:01:45.900,2020,1930797177,2020-04-17,2020-05-02,2020-04-17,NAA8,80021.67,0-15
6076,U001,200769623,WAL-MAR co,2020-03-27 12:32:31.920,2020,1930637608,2020-12-03,2020-03-27,2020-03-12,NAH4,2372.78,0-15
6077,U001,200748108,KROGER foundation,2020-04-30 02:49:32.480,2020,1930768026,2020-04-15,2020-04-30,2020-04-15,NAA8,13702.76,0-15
6078,U001,200764795,SYSCO  llc,2020-04-01 08:44:07.720,2020,1930652952,2020-03-17,2020-04-01,2020-03-17,NAA8,1131.56,0-15
6079,U001,200705742,DOT trust,2020-04-19 13:02:57.660,2020,1930667131,2020-03-18,2020-04-19,2020-03-18,NA32,37977.88,0-15
6080,U001,200769623,WAL-MAR trust,2020-05-27 16:23:27.000,2020,1930885037,2020-12-05,2020-05-27,2020-05-12,NAH4,1050.34,0-15
6081,U001,200769623,WAL-MAR systems,2020-04-02 14:57:58.000,2020,1930666519,2020-03-18,2020-04-02,2020-03-18,NAH4,661.11,0-15
6082,U001,200769623,WAL-MAR systems,2020-05-19 14:57:58.000,2020,1930855003,2020-04-05,2020-05-19,2020-05-04,NAH4,52512.67,0-15
6083,U001,200769623,WAL-MAR systems,2020-04-15 14:57:58.000,2020,1930720022,2020-03-31,2020-04-15,2020-03-31,NAH4,7239.15,0-15
6084,U001,200795490,HY -  in,2020-03-21 09:49:29.800,2020,1930611688,2020-06-03,2020-03-21,2020-03-06,NAA8,24039.23,0-15
6085,U001,200762301,C&S WH associates,2020-05-11 05:30:37.440,2020,1930826783,2020-04-26,2020-05-11,2020-04-26,NAC6,50128.4,0-15
6086,CA02,140104423,METRO  ,2020-04-11 09:42:32.690,2020,2960625333,2020-03-30,2020-04-11,2020-04-01,CA10,172268.74,0-15
6087,U001,200769623,WAL-MAR trust,2020-04-15 16:23:27.000,2020,1930723899,2020-03-31,2020-04-15,2020-03-31,NAH4,91.93,0-15
6088,U001,200706844,WINC llc,2020-04-03 19:38:27.070,2020,1930660853,2020-03-19,2020-04-03,2020-03-19,NAA8,3240.59,0-15
6089,U001,200750051,ALBER in,2020-03-18 09:43:05.450,2020,1930597827,2020-03-03,2020-03-18,2020-03-03,NAA8,75387.97,0-15
6090,U001,200790107,ROU co,2020-05-19 06:08:22.990,2020,1930855813,2020-04-05,2020-05-19,2020-05-04,NAC6,48967.87,0-15
6091,CA02,140104423,METRO  systems,2020-03-08 02:37:19.500,2020,2960617049,2020-02-27,2020-03-08,2020-02-27,CA10,51868.102999999996,0-15
6092,CA02,100030194,AMAZO associates,2020-05-09 07:56:19.200,2020,2960629432,2020-04-20,2020-05-09,2020-04-29,CA10,90447.735,0-15
6093,U001,200769623,WAL-MAR us,2020-05-04 17:46:35.580,2020,1930797960,2020-04-19,2020-05-04,2020-04-19,NAH4,43530.89,0-15
6094,U001,200759878,SA associates,2020-03-20 02:05:52.280,2020,1930586103,2020-05-03,2020-03-20,2020-03-05,NAH4,13832.5,0-15
6095,U001,200769623,WAL-MAR corp,2020-04-09 07:04:31.710,2020,1930699830,2020-03-25,2020-04-09,2020-03-25,NAH4,30485.49,0-15
6096,U001,200148860,DOLLA co,2020-04-22 08:37:03.430,2020,1930751858,2020-07-04,2020-04-22,2020-04-07,NAA8,72105.76,0-15
6097,U001,200707822,PUBLI llc,2020-03-21 20:26:54.840,2020,1930612200,2020-06-03,2020-03-21,2020-03-06,NAA8,23135.43,0-15
6098,U001,200769623,WAL-MAR foundation,2020-04-07 19:33:27.000,2020,1930685389,2020-03-23,2020-04-07,2020-03-23,NAH4,5480.48,0-15
6099,U001,200212683,RUIZ F corporation,2020-03-14 05:36:06.460,2020,1930573570,2020-02-28,2020-03-14,2020-02-28,NAA8,41754.24,0-15
6100,U001,200769623,WAL-MAR systems,2020-05-09 14:57:58.000,2020,1930822880,2020-04-24,2020-05-09,2020-04-24,NAH4,45296.08,0-15
6101,U001,200739534,OK corp,2020-05-01 12:55:56.270,2020,1930795206,2020-04-16,2020-05-01,2020-04-16,NAA8,36885.18,0-15
6102,U001,200735528,ASSOCIA foundation,2020-04-07 04:09:10.290,2020,1930685107,2020-03-23,2020-04-07,2020-03-23,NAA8,73358.61,0-15
6103,U001,200769623,WAL-MAR llc,2020-04-12 09:19:03.000,2020,1930704939,2020-03-28,2020-04-12,2020-03-28,NAH4,15120.01,0-15
6104,U001,200769623,WAL-MAR ,2020-05-13 20:47:47.760,2020,1930832041,2020-04-28,2020-05-13,2020-04-28,NAH4,14243.89,0-15
6105,U001,200769623,WAL-MAR systems,2020-05-11 14:57:58.000,2020,1930829421,2020-04-26,2020-05-11,2020-04-26,NAH4,2169.37,0-15
6106,U001,200726979,BJ'S  foundation,2020-04-04 18:42:16.830,2020,1930675014,2020-03-20,2020-04-04,2020-03-20,NAA8,518.84,0-15
6107,U001,200744019,TARG co,2020-05-01 08:59:33.810,2020,1930789967,2020-04-16,2020-05-01,2020-04-16,NAA8,19576.63,0-15
6108,U002,200816950,COLOM corporation,2020-04-07 08:28:33.600,2020,1990572400,2020-08-03,2020-04-07,2020-03-08,NA38,69710.41,0-15
6109,U001,200719300,SYSTEMS corporation,2020-04-28 06:28:23.260,2020,1930739736,2020-04-13,2020-04-28,2020-04-13,NAA8,29791.44,0-15
6110,U001,200792734,MDV/ systems,2020-05-12 16:31:45.600,2020,1930829798,2020-04-27,2020-05-12,2020-04-27,NAA8,58844.74,0-15
6111,U001,200759878,SA in,2020-03-29 08:15:39.280,2020,1930645744,2020-03-14,2020-03-29,2020-03-14,NAH4,22861.33,0-15
6112,U001,200769623,WAL-MAR foundation,2020-05-08 19:33:27.000,2020,1930815782,2020-04-23,2020-05-08,2020-04-23,NAH4,18825.05,0-15
6113,U001,200743129,BROOKS ,2020-03-17 07:36:21.250,2020,1930587406,2020-02-03,2020-03-17,2020-03-02,NAA8,49237.98,0-15
6114,U005,100025658,PEA us,2020-04-15 08:27:05.060,2020,1930654506,2020-03-16,2020-04-15,2020-03-16,NAD5,10323.24,0-15
6115,U001,200769623,WAL-MAR co,2020-04-17 12:32:31.920,2020,1930738390,2020-02-04,2020-04-17,2020-04-02,NAH4,14906.55,0-15
6116,U001,200744019,TARG systems,2020-05-18 04:27:17.740,2020,1930651401,2020-03-14,2020-05-18,2020-03-14,NAGD,10311.0,0-15
6117,U001,200761734,H E BUT corp,2020-04-25 07:24:45.400,2020,1930773583,2020-10-04,2020-04-25,2020-04-10,NAA8,26542.64,0-15
6118,U001,200739006,AL co,2020-03-15 06:16:15.050,2020,1930582762,2020-02-29,2020-03-15,2020-02-29,NAA8,21300.0,0-15
6119,U001,200984794,GREA llc,2020-04-09 05:38:06.800,2020,1930703342,2020-03-25,2020-04-09,2020-03-25,NAA8,8873.08,0-15
6120,U001,200466603,SMITH'S associates,2020-03-16 13:37:36.630,2020,1930583636,2020-01-03,2020-03-16,2020-03-01,NAA8,44261.07,0-15
6121,U001,100028409,VIGON  systems,2020-05-09 07:11:46.170,2020,1930838556,2020-04-29,2020-05-09,2020-04-29,NA10,31792.6,0-15
6122,U001,200704045,RA trust,2020-05-09 11:35:39.280,2020,1930819692,2020-04-24,2020-05-09,2020-04-24,NAA8,59746.4,0-15
6123,U001,200705742,DOT co,2020-04-03 00:31:26.680,2020,1930675509,2020-03-19,2020-04-03,2020-03-19,NAA8,23098.52,0-15
6124,U001,200769623,WAL-MAR systems,2020-04-24 14:57:58.000,2020,1930768124,2020-09-04,2020-04-24,2020-04-09,NAH4,33164.44,0-15
6125,U001,200799367,MCL systems,2020-04-03 08:59:35.010,2020,1930670773,2020-03-19,2020-04-03,2020-03-19,NAA8,44041.9,0-15
6126,U001,200762301,C&S WH corporation,2020-04-11 08:27:28.080,2020,1930706698,2020-03-27,2020-04-11,2020-03-27,NAC6,100264.17,0-15
6127,U001,200759878,SA llc,2020-05-13 03:56:54.600,2020,1930827344,2020-04-28,2020-05-13,2020-04-28,NAH4,36629.91,0-15
6128,U001,200769623,WAL-MAR us,2020-03-14 17:46:35.580,2020,1930581316,2020-02-28,2020-03-14,2020-02-28,NAH4,15450.56,0-15
6129,U001,200769623,WAL-MAR us,2020-04-01 17:46:35.580,2020,1930661916,2020-03-17,2020-04-01,2020-03-17,NAH4,1329.23,0-15
6130,U001,200726979,BJ'S  us,2020-04-03 14:09:35.100,2020,1930669282,2020-03-19,2020-04-03,2020-03-19,NAA8,33.18,0-15
6131,U001,200750051,ALBER in,2020-05-17 08:27:38.470,2020,1930846972,2020-02-05,2020-05-17,2020-05-02,NAA8,162597.04,0-15
6132,U001,200799367,MCL llc,2020-05-20 11:49:50.600,2020,1930856623,2020-05-05,2020-05-20,2020-05-05,NAA8,121833.57,0-15
6133,U001,200769623,WAL-MAR associates,2020-04-21 01:02:35.070,2020,1930747687,2020-06-04,2020-04-21,2020-04-06,NAH4,7609.67,0-15
6134,U001,200786288,FAMILY us,2020-04-16 06:07:15.700,2020,1930725730,2020-01-04,2020-04-16,2020-04-01,NAC6,47100.68,0-15
6135,CA02,140105508,DOLLARA llc,2020-05-23 06:33:19.370,2020,2960633938,2020-10-05,2020-05-23,2020-05-13,CA10,50684.256,0-15
6136,U001,200743996,STATER  corp,2020-04-28 07:20:58.310,2020,1930780323,2020-04-13,2020-04-28,2020-04-13,NAA8,57826.95,0-15
6137,U001,200943423,SHEET in,2020-04-09 03:56:50.400,2020,1930689799,2020-03-25,2020-04-09,2020-03-25,NAA8,30552.91,0-15
6138,U001,200793568,SUPE co,2020-05-01 06:17:10.910,2020,1930793059,2020-04-16,2020-05-01,2020-04-16,NAA8,71856.04,0-15
6139,U013,100031686,EWT-EU systems,2020-04-13 04:47:18.420,2020,1991839699,2020-03-14,2020-04-13,2020-03-14,NAVE,2364.4,0-15
6140,U001,CCCA02,KRAFT  us,2020-04-20 01:44:12.350,2020,1930635633,2020-03-16,2020-04-20,2020-03-16,NAG2,16934.4,0-15
6141,U001,200779906,BOZZU trust,2020-04-22 04:57:57.950,2020,1930754669,2020-07-04,2020-04-22,2020-04-07,NAA8,3606.14,0-15
6142,U001,200759878,SA corporation,2020-05-03 21:38:54.310,2020,1930794198,2020-04-18,2020-05-03,2020-04-18,NAH4,42109.09,0-15
6143,U001,200794332,COST llc,2020-05-09 18:07:43.400,2020,1930813915,2020-04-24,2020-05-09,2020-04-24,NAAX,18838.32,0-15
6144,U001,200726979,BJ'S  llc,2020-05-13 13:36:42.000,2020,1930830608,2020-04-28,2020-05-13,2020-04-28,NAA8,357.25,0-15
6145,U001,200761734,H E BUT llc,2020-04-02 06:50:58.700,2020,1930659646,2020-03-18,2020-04-02,2020-03-18,NAA8,68856.51,0-15
6146,U001,200769623,WAL-MAR co,2020-03-29 12:35:24.720,2020,1930646913,2020-03-14,2020-03-29,2020-03-14,NAH4,40142.12,0-15
6147,U001,200794332,COST systems,2020-03-28 08:16:43.430,2020,1930643354,2020-03-13,2020-03-28,2020-03-13,NAAX,9086.04,0-15
6148,U001,200769623,WAL-MAR corporation,2020-05-18 11:11:22.470,2020,1930853054,2020-03-05,2020-05-18,2020-05-03,NAH4,57060.13,0-15
6149,U001,200769623,WAL-MAR ,2020-03-17 20:54:59.760,2020,1930584748,2020-02-03,2020-03-17,2020-03-02,NAH4,34969.17,0-15
6150,U002,200978592,PLAZA ,2020-05-15 02:20:29.760,2020,1990572516,2020-10-04,2020-05-15,2020-04-10,NAG2,62214.99,0-15
6151,U001,200418007,AM associates,2020-05-07 16:02:03.040,2020,1930593052,2020-03-03,2020-05-07,2020-03-03,NAGD,1579.2,0-15
6152,U001,200797984,PIGGLY in,2020-04-24 07:34:25.280,2020,1930763253,2020-09-04,2020-04-24,2020-04-09,NAA8,87592.85,0-15
6153,U001,200744019,TARG in,2020-05-08 14:52:24.400,2020,1930814118,2020-04-23,2020-05-08,2020-04-23,NAA8,12023.55,0-15
6154,U001,200777735,NASH  associates,2020-05-21 11:56:10.380,2020,1930870537,2020-06-05,2020-05-21,2020-05-06,NAA8,21404.36,0-15
6155,U001,200729942,SA trust,2020-05-10 10:18:32.360,2020,1930617203,2020-06-03,2020-05-10,2020-03-06,NAGD,608.25,0-15
6156,U001,200762301,C&S WH corp,2020-05-21 00:14:24.000,2020,1930860546,2020-06-05,2020-05-21,2020-05-06,NAC6,80007.13,0-15
